City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
158,khromtau,50.2503,58.4347,22.390000000000043,26,0,7.9,KZ,1684746500
159,bovalino,38.149,16.174,18.970000000000027,89,100,2.38,IT,1684746500
160,tra mhor,52.1624,-7.1524,14.150000000000034,80,82,3.58,IE,1684746500
161,olonkinbyen,70.9221,-8.7187,1.650000000000034,97,100,9.89,SJ,1684745909
162,nuuk,64.1835,-51.7216,-0.06999999999999318,53,99,3.58,GL,1684745903
163,valparaiso,-33.0393,-71.6273,12.800000000000011,94,100,2.57,CL,1684746247
164,loango,-4.6719,11.8312,26.470000000000027,77,80,1.99,CG,1684746500
165,coquimbo,-29.9533,-71.3436,11.850000000000023,93,0,5.14,CL,1684745724
166,touros,-5.1989,-35.4608,24.150000000000034,92,55,4.86,BR,1684745922
167,znamenskoye,57.1281,73.8282,24.640000000000043,20,26,3.81,RU,1684746501
168,celestun,20.8667,-90.4,24.57000000000005,86,5,2.82,MX,1684746501
169,arendal,58.4615,8.7725,18.890000000000043,55,100,4.04,NO,1684746501
170,greenville,35.6127,-77.3663,11.740000000000009,98,100,0.0,US,1684745818
171,margate,51.3813,1.3862,15.730000000000018,73,12,4.92,GB,1684745958
172,isafjordur,66.0755,-23.124,5.020000000000039,65,75,6.17,IS,1684746501
173,brisas de zicatela,15.8369,-97.0419,27.930000000000007,75,87,2.02,MX,1684745935
174,agadez,19.75,10.25,37.31,10,9,2.36,NE,1684746502
175,ambodifotatra,-16.9833,49.85,25.910000000000025,78,3,3.35,MG,1684746502
176,general conesa,-40.1,-64.4333,10.920000000000016,59,100,3.44,AR,1684746502
177,pucallpa,-8.3791,-74.5539,22.78000000000003,99,90,0.23,PE,1684746502
178,badger,64.8,-147.5333,13.950000000000045,66,100,7.2,US,1684745935
179,kirakira,-10.4544,161.9205,27.28000000000003,85,93,2.27,SB,1684745959
180,paraparaumu,-40.9167,175.0167,13.360000000000014,90,100,2.21,NZ,1684746502
181,horta,38.5333,-28.6333,17.79000000000002,74,20,3.09,PT,1684746502
182,moussoro,13.6408,16.4901,35.83000000000004,31,92,3.7,TD,1684746503
183,bibiani,6.4635,-2.3194,24.99000000000001,89,100,0.23,GH,1684746503
184,sao vicente,-23.9631,-46.3919,20.710000000000036,26,100,1.8,BR,1684746503
185,bunia,1.5667,30.25,27.120000000000005,54,89,3.45,CD,1684746503
186,bethel,41.3712,-73.414,14.410000000000025,88,0,0.0,US,1684746503
187,kajiado,-1.8524,36.7768,21.680000000000007,58,83,3.04,KE,1684746503
188,utrik,11.2278,169.8474,27.970000000000027,83,100,6.53,MH,1684746503
189,trincomalee,8.5711,81.2335,29.650000000000034,75,83,7.02,LK,1684746217
190,lebu,-37.6167,-73.65,10.720000000000027,86,98,3.45,CL,1684746504
191,konarka,19.9,86.1167,37.22000000000003,66,1,8.41,IN,1684746378
192,lulea,65.5842,22.1547,18.04000000000002,48,0,2.57,SE,1684746504
193,villa ojo de agua,-29.5,-63.6938,15.400000000000034,99,100,2.32,AR,1684746504
194,sitka,57.0531,-135.33,8.939999999999998,76,75,4.12,US,1684746504
195,qaqortoq,60.7167,-46.0333,1.910000000000025,98,100,5.01,GL,1684746505
196,mossel bay,-34.1831,22.146,15.460000000000036,57,53,3.75,ZA,1684746505
197,chingirlau,51.095,54.0814,24.74000000000001,27,46,8.56,KZ,1684746505
198,stanley,54.868,-1.6985,16.390000000000043,52,0,2.57,GB,1684745913
199,usol'ye-sibirskoye,52.7519,103.6453,20.710000000000036,27,100,2.08,RU,1684746505
200,port elizabeth,-33.918,25.5701,17.28000000000003,83,40,2.57,ZA,1684745913
201,port isabel,26.0734,-97.2086,24.02000000000004,94,40,0.0,US,1684746506
202,kralendijk,12.15,-68.2667,26.99000000000001,89,75,3.6,BQ,1684745927
203,altamira,-3.2033,-52.2064,22.129999999999995,99,83,1.05,BR,1684746506
204,pankrushikha,53.8319,80.3406,23.420000000000016,25,84,4.54,RU,1684746507
205,kolonia town,6.964,158.206,27.0,83,75,2.06,FM,1684746507
206,korhogo,9.45,-5.6333,26.560000000000002,73,89,2.76,CI,1684746507
207,glace bay,46.1969,-59.957,8.920000000000016,81,100,5.66,CA,1684745949
208,shimoda,34.6667,138.95,22.840000000000032,86,42,5.02,JP,1684746508
209,quezon,7.7303,125.0989,26.03000000000003,91,92,0.71,PH,1684746508
210,lautoka,-17.6167,177.4667,24.920000000000016,94,40,2.57,FJ,1684746508
211,nemuro,43.3236,145.575,7.430000000000007,98,86,4.83,JP,1684745962
212,mwinilunga,-11.7358,24.4293,26.920000000000016,32,7,3.59,ZM,1684746509
213,sainte-adresse,49.5089,0.0845,13.590000000000032,82,0,3.6,FR,1684746509
214,aykhal,66.0,111.5,1.25,65,100,5.35,RU,1684745961
215,bardai,11.65,7.2333,30.0,45,92,2.32,NG,1684746509
216,tvoroyri,61.5556,-6.8111,8.04000000000002,81,60,9.23,FO,1684746510
217,inverell,-29.7833,151.1167,8.390000000000043,69,0,0.89,AU,1684746510
218,salinopolis,-0.6136,-47.3561,26.090000000000032,88,99,4.4,BR,1684746471
219,georgetown,5.4112,100.3354,31.960000000000036,62,40,3.6,MY,1684746386
220,castillos,-34.1667,-53.8333,15.180000000000007,98,38,1.3,UY,1684746511
221,kununurra,-15.7667,128.7333,25.99000000000001,21,7,5.14,AU,1684745968
222,narman,40.3465,41.8703,14.700000000000045,58,77,5.09,TR,1684746511
223,mogocha,53.7333,119.7667,20.510000000000048,28,98,1.99,RU,1684746511
224,dangriga,16.9692,-88.2321,25.430000000000007,83,10,1.42,BZ,1684746512
225,polyarnyy,69.1989,33.4478,9.439999999999998,68,19,4.78,RU,1684746512
226,berwick-upon-tweed,55.7833,-2.0,15.010000000000048,83,100,2.74,GB,1684746512
227,qulsary,46.9531,54.0198,22.08000000000004,49,100,6.67,KZ,1684746513
228,wanxian,30.8039,108.3897,15.990000000000009,90,100,1.14,CN,1684746322
229,belen,36.4891,36.2233,24.08000000000004,39,40,6.17,TR,1684746513
230,maceio,-9.6658,-35.7353,23.689999999999998,94,100,1.03,BR,1684746513
231,tsiombe,-25.3,45.4833,26.0,43,0,5.03,MG,1684746514
232,walvis bay,-22.9575,14.5053,19.32000000000005,58,20,1.32,NA,1684746514
233,belyy yar,53.6039,91.3903,22.939999999999998,18,0,5.0,RU,1684745969
234,priargunsk,50.3691,119.1012,24.410000000000025,18,73,4.27,RU,1684746514
235,malvan,16.0667,73.4667,30.810000000000002,67,15,8.89,IN,1684746515
236,nassau,40.7507,-73.5829,16.600000000000023,76,0,2.57,US,1684746456
237,st. john's,47.5649,-52.7093,12.660000000000025,97,100,7.72,CA,1684746366
238,fortuna,40.5982,-124.1573,12.189999999999998,94,100,4.12,US,1684745963
239,whitehorse,60.7161,-135.0538,7.9500000000000455,42,94,2.24,CA,1684746470
240,raisen,23.3333,77.8,39.5,13,57,3.28,IN,1684746516
241,jieshi,22.8134,115.8257,28.27000000000004,81,100,7.0,CN,1684746516
242,letlhakeng,-24.0944,25.0298,23.090000000000032,15,0,0.99,BW,1684746516
243,nakatsu,33.5981,131.1883,20.100000000000023,91,100,1.58,JP,1684746516
244,constantia,44.1833,28.65,24.379999999999995,69,82,4.08,RO,1684746517
245,amga,60.8953,131.9608,5.490000000000009,48,100,3.93,RU,1684745986
246,sinop,41.7711,34.8709,13.240000000000009,78,77,2.25,TR,1684746518
247,enshi,30.3,109.4833,14.950000000000045,96,100,0.61,CN,1684745920
248,kudat,6.8837,116.8477,29.930000000000007,68,12,3.51,MY,1684746518
249,kailua-kona,19.6406,-155.9956,25.980000000000018,95,40,3.6,US,1684745875
250,forio,40.7342,13.8646,23.620000000000005,68,58,1.0,IT,1684746519
251,hailar,49.2,119.7,22.430000000000007,19,66,2.42,CN,1684746519
252,sonoita,31.85,-112.8333,22.620000000000005,30,25,2.39,MX,1684746519
253,vung tau,10.346,107.0843,29.980000000000018,74,100,7.67,VN,1684746408
254,udachny,66.4167,112.4,2.910000000000025,58,100,3.95,RU,1684746520
255,tocopilla,-22.092,-70.1979,17.80000000000001,71,31,3.17,CL,1684746520
256,lerwick,60.1545,-1.1494,10.0,78,91,3.97,GB,1684746520
257,mahalapye,-23.1041,26.8142,23.33000000000004,16,0,1.82,BW,1684746521
258,ermoupolis,37.4423,24.9425,21.390000000000043,64,40,3.09,GR,1684746521
259,itumba,-9.4,33.1833,25.350000000000023,49,74,2.15,TZ,1684746521
260,esil,51.9556,66.4042,23.640000000000043,21,56,1.75,KZ,1684746521
261,puerto lempira,15.2667,-83.7667,25.83000000000004,79,100,1.27,HN,1684746521
262,simpang,-1.2667,104.0833,29.610000000000014,77,67,1.21,ID,1684746522
263,taghazout,30.5426,-9.7112,20.430000000000007,59,0,5.41,MA,1684746522
264,yuxia,34.0615,108.6291,19.870000000000005,42,100,0.95,CN,1684746522
265,bamboo flat,11.7,92.7167,30.480000000000018,67,57,5.28,IN,1684746523
266,hafar al-batin,28.4328,45.9708,38.460000000000036,14,15,3.48,SA,1684746523
267,yanbu,24.0891,38.0637,31.810000000000002,36,0,3.97,SA,1684746524
268,vrangel',42.7297,133.0839,14.520000000000039,61,30,1.93,RU,1684746524
269,san rafael,-34.6177,-68.3301,13.210000000000036,44,87,7.34,AR,1684746524
270,aberdeen,57.1437,-2.0981,11.970000000000027,75,100,6.69,GB,1684746524
271,kapa'a,22.0752,-159.319,24.180000000000007,85,75,5.66,US,1684746524
272,olyokminsk,60.3736,120.4264,11.390000000000043,22,7,2.49,RU,1684745943
273,usinsk,65.9939,57.5281,16.930000000000007,47,73,4.56,RU,1684746525
274,nurota,40.5614,65.6886,32.72000000000003,16,9,6.75,UZ,1684746525
275,kartuzy,54.3342,18.1974,20.55000000000001,32,0,5.66,PL,1684746525
276,dar chioukh,34.8964,3.4854,19.120000000000005,32,99,9.17,DZ,1684746525
277,kodiak,57.79,-152.4072,6.730000000000018,81,100,3.09,US,1684745934
278,alice springs,-23.7,133.8833,16.75,42,0,3.6,AU,1684745987
279,cuite,-6.4836,-36.1536,18.53000000000003,96,27,3.03,BR,1684746526
280,puerto aysen,-45.4,-72.7,-0.5999999999999659,98,41,0.56,CL,1684746526
281,minas de marcona,-15.2119,-75.1103,13.660000000000025,88,75,5.08,PE,1684745934
282,prince albert,53.2001,-105.7677,13.010000000000048,80,60,3.33,CA,1684746526
283,dolores,-36.3132,-57.6792,15.379999999999995,98,82,2.7,AR,1684746526
284,vohibinany,-17.35,49.0333,30.610000000000014,44,0,1.77,MG,1684746526
285,saint-philippe,-21.3585,55.7679,27.77000000000004,68,5,1.68,RE,1684746527
286,konobeyevo,55.4064,38.6625,16.920000000000016,73,100,1.59,RU,1684746527
287,porbandar,21.6422,69.6093,31.5,62,0,7.23,IN,1684746527
288,carnarvon,-24.8667,113.6333,23.890000000000043,43,97,5.18,AU,1684745940
289,copiapo,-27.3667,-70.3333,9.830000000000041,65,1,1.02,CL,1684746527
290,cullman,34.1748,-86.8436,17.200000000000045,100,0,0.0,US,1684746245
291,burang,30.25,81.1667,10.090000000000032,38,29,4.31,CN,1684746527
292,tralee,52.2704,-9.7026,12.140000000000043,82,75,2.06,IE,1684746528
293,katsuura,35.1333,140.3,21.79000000000002,87,90,5.39,JP,1684745990
294,raduzhny,62.0961,77.475,15.330000000000041,29,0,4.2,RU,1684746528
295,sanniquellie,7.3622,-8.7061,26.49000000000001,75,70,0.53,LR,1684746528
296,vilyuysk,63.7553,121.6247,7.390000000000043,27,10,3.65,RU,1684745949
297,tura,25.5198,90.2201,31.590000000000032,49,0,2.65,IN,1684745966
298,concepcion,-36.827,-73.0498,9.890000000000043,100,100,1.54,CL,1684746420
299,new norfolk,-42.7826,147.0587,14.720000000000027,65,74,3.58,AU,1684745949
300,dock junction,31.2025,-81.5168,25.0,98,100,4.63,US,1684746529
301,theniet el had,35.8711,2.0281,16.33000000000004,47,100,5.31,DZ,1684746529
302,rio grande,-32.035,-52.0986,16.77000000000004,93,100,4.25,BR,1684746529
303,bandiagara,14.3501,-3.6104,34.05000000000001,38,93,6.52,ML,1684745992
304,prince george,53.9166,-122.753,11.25,95,100,0.89,CA,1684746501
305,talara,-4.5772,-81.2719,23.160000000000025,81,53,4.72,PE,1684746530
