City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
461,yulinshi,38.2906,109.7494,291.93,17,3,6.7,CN,1684504249
462,richards bay,-28.783,32.0377,289.56,84,100,6.99,ZA,1684504249
463,tucumcari,35.1717,-103.725,288.67,94,100,5.66,US,1684504249
464,conduaga,8.862,117.4893,300.27,84,40,1.51,PH,1684504249
465,majene,-3.5403,118.9707,299.34,86,100,2.03,ID,1684504249
466,colonia,50.9333,6.95,295.34,36,0,2.57,DE,1684504245
467,egilsstadir,65.2653,-14.3948,292.1,30,0,6.69,IS,1684504250
468,la fleche,47.6982,-0.0755,293.29,53,100,6.07,FR,1684504250
469,porto santo stefano,42.4338,11.1237,289.94,88,100,4.16,IT,1684504250
470,xingcheng,40.6167,120.7167,288.19,78,97,2.68,CN,1684504250
471,polovinnoye,54.7914,65.9864,290.04,32,7,5.62,RU,1684504250
472,guerrero negro,27.9769,-114.0611,288.53,84,0,2.68,MX,1684504250
473,saint-laurent-du-maroni,5.5039,-54.0289,301.8,80,64,1.97,GF,1684504250
474,prado,-17.3411,-39.2208,299.01,52,9,4.09,BR,1684504250
475,lata,40.1629,-8.3327,300.09,34,0,4.15,PT,1684504251
476,nagqu,31.5,92.0,277.58,63,100,3.89,CN,1684504251
477,beichengqu,40.4394,113.1536,285.04,16,18,6.68,CN,1684504251
478,bantva,21.4864,70.0689,303.14,65,0,7.38,IN,1684504251
479,charles city,43.0664,-92.6724,283.7,71,20,8.75,US,1684504251
480,serenje,-13.2325,30.2352,298.2,40,8,3.57,ZM,1684504251
481,kawambwa,-9.7915,29.0791,301.34,41,66,2.62,ZM,1684504252
482,massawa,15.6097,39.45,306.7,66,39,6.53,ER,1684504252
483,tralee,52.2704,-9.7026,288.29,77,100,2.57,IE,1684504252
484,ivdel',60.6911,60.4206,291.27,31,100,3.7,RU,1684504252
485,chyhyryn,49.0838,32.6555,296.37,47,39,5.12,UA,1684504252
486,brandon,27.9378,-82.2859,302.1,71,0,2.06,US,1684504232
487,selfoss,63.9331,-20.9971,282.62,98,100,9.38,IS,1684504019
488,black river,18.0264,-77.8487,302.31,65,5,0.33,JM,1684504253
489,del rio,29.3627,-100.8968,296.21,95,100,4.63,US,1684504253
490,santa ana,33.7456,-117.8678,290.33,89,100,2.06,US,1684504253
491,jiagedaqi,50.4167,124.1167,288.06,28,100,7.51,CN,1684504253
492,marcavelica,-4.8778,-80.7053,298.21,69,29,2.19,PE,1684504253
493,pedernales,18.0384,-71.744,302.48,64,4,1.41,DO,1684504253
494,suwayr,30.1171,40.3893,306.67,10,5,8.24,SA,1684504253
495,itamaraca,-7.7478,-34.8256,301.18,73,59,4.46,BR,1684504254
496,merizo village,13.2658,144.6691,301.46,89,99,5.93,GU,1684504254
497,tura,25.5198,90.2201,295.76,90,8,1.89,IN,1684504254
498,les andelys,49.25,1.4167,292.52,60,96,5.21,FR,1684504254
499,el nido,11.1858,119.3956,301.56,75,91,1.46,PH,1684504254
500,tendukheda,23.4,79.55,311.43,14,90,4.96,IN,1684504254
501,minas de marcona,-15.2119,-75.1103,290.13,70,28,4.77,PE,1684504255
502,ouadda,8.0777,22.4007,307.6,30,100,3.61,CF,1684504255
503,crikvenica,45.1772,14.6928,293.26,42,20,3.6,HR,1684504255
504,bekes,46.75,21.0,295.4,61,17,3.15,HU,1684504255
505,uxbridge,42.0773,-71.6295,289.76,56,1,2.24,US,1684504061
506,belmonte,-15.8631,-38.8828,298.89,60,0,4.8,BR,1684504255
507,sur,22.5667,59.5289,307.93,46,51,3.07,OM,1684504255
508,mansa,29.9833,75.3833,309.79,16,0,4.02,IN,1684504233
509,aquiraz,-3.9014,-38.3911,302.14,71,99,5.17,BR,1684504255
510,beau vallon,-20.4189,57.6953,299.94,83,40,3.09,MU,1684504256
511,pacasmayo,-7.4006,-79.5714,296.86,78,26,5.34,PE,1684504252
512,gus'-khrustal'nyy,55.6111,40.6519,285.53,69,99,3.82,RU,1684504256
513,acapulco de juarez,16.8634,-99.8901,301.05,83,100,3.09,MX,1684504044
514,faya-largeau,17.9257,19.1043,317.1,7,0,4.22,TD,1684504257
515,hilo,19.7297,-155.09,300.53,86,75,2.57,US,1684504257
516,hammerfest,70.6634,23.6821,282.4,76,75,3.09,NO,1684504257
517,northam,51.0333,-4.2167,289.63,86,100,4.95,GB,1684504257
518,ouarzazat,30.9189,-6.8934,295.31,20,20,6.69,MA,1684504257
519,ponta delgada,37.7333,-25.6667,293.55,68,40,5.66,PT,1684504258
520,atar,20.5169,-13.0499,306.33,13,80,5.22,MR,1684504258
521,bonthe,7.5264,-12.505,298.58,83,100,2.52,SL,1684504258
522,mar del plata,-38.0023,-57.5575,287.64,100,75,2.57,AR,1684504135
523,ishpeming,46.4885,-87.6676,282.88,91,95,4.21,US,1684504258
524,gloversville,43.0528,-74.3438,288.92,80,6,3.46,US,1684504174
525,minas,-34.3759,-55.2377,291.99,65,46,2.98,UY,1684504259
526,turabah,21.2141,41.6331,295.12,59,90,9.09,SA,1684504259
527,kimbe,-5.5502,150.1429,297.01,96,100,1.4,PG,1684504259
528,virac,13.6333,124.2167,296.78,81,100,2.4,PH,1684504259
529,thabazimbi,-24.5917,27.4116,296.93,22,0,4.66,ZA,1684504259
530,okahao,-17.885,15.0667,301.2,12,0,2.78,NA,1684504259
531,lai,9.3952,16.2989,313.32,19,100,2.07,TD,1684504259
532,ankang,32.68,109.0172,295.45,75,65,0.61,CN,1684504259
533,shenjiamen,29.9576,122.298,290.75,91,95,1.83,CN,1684504260
534,vodnyy,63.5046,53.4095,284.87,86,100,2.73,RU,1684504260
535,keflavik,64.0049,-22.5624,283.1,100,100,13.89,IS,1684504260
536,alliance,40.9153,-81.1059,292.28,71,34,5.8,US,1684504260
537,luumaki,60.9262,27.5814,289.18,37,27,2.36,FI,1684504260
538,veinticinco de mayo,-35.4323,-60.1727,288.8,42,100,0.99,AR,1684504260
539,plattsmouth,41.0114,-95.8822,286.11,61,0,8.23,US,1684504260
540,paracuru,-3.41,-39.0306,302.1,74,100,4.96,BR,1684504261
541,sampit,-2.5333,112.95,297.04,97,100,0.95,ID,1684504261
